db_10mdiab1,47.668824434280396
db_10mdiab6,50.41122913360596
db_20mdiab1,46.95990967750549
db_20mdiab5,47.50643062591553
db_20mdiab8,46.8358519077301
db_30mdiab1,46.214784383773804
db_30mdiab4,45.73220682144165
db_30mdiab6,45.98065161705017
db_30mdiab7,45.630733489990234
db_30mdiab8,45.84980392456055
db_30mdiab9,45.70105814933777
db_10mdiab2,47.316075563430786
db_10mdiab7,47.077192068099976
db_20mdiab2,46.60263252258301
db_10mdiab3,47.06648087501526
db_10mdiab8,47.049320220947266
db_20mdiab3,46.63382387161255
db_20mdiab6,46.55438780784607
db_20mdiab9,46.727094411849976
db_30mdiab2,45.622430086135864
db_10mdiab4,48.497360706329346
db_10mdiab9,47.480918645858765
db_20mdiab4,46.71745800971985
db_20mdiab7,46.881712913513184
db_20mdiab10,46.68448042869568
db_30mdiab3,45.74946451187134
db_30mdiab5,45.58340549468994
db_10mdiab5,47.830912351608276
db_10mdiab10,47.517478942871094
db_30mdiab10,45.83649945259094
db_40mdiab1,44.652979135513306
db_40mdiab2,44.47866439819336
db_40mdiab3,44.51321339607239
db_40mdiab4,45.25005030632019
db_40mdiab5,44.690489768981934
db_40mdiab6,45.00072145462036
db_40mdiab7,44.844263315200806
db_40mdiab8,45.17883062362671
db_40mdiab9,44.614813566207886
db_40mdiab10,44.478928327560425
db_50mdiab1,43.929141998291016
db_50mdiab2,44.39003348350525
db_50mdiab3,44.074222564697266
db_50mdiab4,43.45406126976013
db_50mdiab5,43.73008990287781
db_50mdiab6,43.88125514984131
db_50mdiab7,43.88249349594116
db_50mdiab8,43.511857986450195
db_50mdiab9,44.04248094558716
db_50mdiab10,44.214462995529175
db_60mdiab1,42.77418112754822
db_60mdiab2,42.75382041931152
db_60mdiab3,42.92967915534973
db_60mdiab4,42.90642952919006
db_60mdiab5,42.422226428985596
db_60mdiab6,42.70375466346741
db_60mdiab7,43.1030387878418
db_60mdiab8,42.694217681884766
db_60mdiab9,42.44886660575867
db_60mdiab10,42.968674182891846
db_70mdiab1,41.86467719078064
db_70mdiab2,41.996970653533936
db_70mdiab3,41.934956550598145
db_70mdiab4,41.995924949645996
db_70mdiab5,42.3403525352478
db_70mdiab6,41.91730761528015
db_70mdiab7,41.72337055206299
db_70mdiab8,41.918334007263184
db_70mdiab9,41.99484825134277
db_70mdiab10,41.828455686569214
db_80mdiab1,40.887465953826904
db_80mdiab2,40.89039587974548
db_80mdiab3,40.75402522087097
db_80mdiab4,40.51194667816162
db_80mdiab5,40.61421298980713
db_80mdiab6,40.50686836242676
db_80mdiab7,40.70917510986328
db_80mdiab8,40.92512512207031
db_80mdiab9,42.394615650177
db_80mdiab10,42.954437255859375
db_90mdiab1,40.477413177490234
db_90mdiab2,39.72537422180176
db_90mdiab3,40.62608861923218
db_90mdiab4,40.13943648338318
db_90mdiab5,40.30805993080139
db_90mdiab6,40.24606657028198
db_90mdiab7,40.419530630111694
db_90mdiab8,40.32732677459717
db_90mdiab9,40.11487054824829
db_90mdiab10,39.78699970245361
db_10diab1,52.366533041000366
db_10diab2,52.25164842605591
db_10diab3,52.63947868347168
db_10diab4,52.447044372558594
db_10diab5,52.6077299118042
db_10diab6,52.304144620895386
db_10diab7,52.3809015750885
db_10diab8,52.70418882369995
db_10diab9,52.54517149925232
db_10diab10,52.32686686515808
db_20diab1,52.96040081977844
db_20diab2,52.63379430770874
db_20diab3,52.95716071128845
db_20diab4,52.80459976196289
db_20diab5,53.524250984191895
db_20diab6,52.86379551887512
db_20diab7,52.679463624954224
db_20diab8,52.97848963737488
db_20diab9,52.74670052528381
db_20diab10,53.07186222076416
db_30diab1,53.65036416053772
db_30diab2,53.23320651054382
db_30diab3,53.881733894348145
db_30diab4,53.49732041358948
db_30diab5,53.642608880996704
db_30diab6,53.415788650512695
db_30diab7,53.33499264717102
db_30diab8,53.68384122848511
db_30diab9,53.23985147476196
db_30diab10,53.80931758880615
db_40diab1,53.91534638404846
db_40diab2,53.9625825881958
db_40diab3,53.738518714904785
db_40diab4,53.84895968437195
db_40diab5,54.17687940597534
db_40diab6,53.791202783584595
db_40diab7,53.77086782455444
db_40diab8,54.17629671096802
db_40diab9,53.886449575424194
db_40diab10,53.727070569992065
db_50diab1,54.521228075027466
db_50diab2,54.586689710617065
db_50diab3,54.915799379348755
db_50diab4,54.564507722854614
db_50diab5,54.13092565536499
db_50diab6,54.17799425125122
db_50diab7,54.560513973236084
db_50diab8,54.44203066825867
db_50diab9,54.482505321502686
db_50diab10,54.32629418373108
db_60diab1,54.16307544708252
db_60diab2,54.323577880859375
db_60diab3,54.341787815093994
db_60diab4,54.507304191589355
db_60diab5,54.403059244155884
db_60diab6,54.12870407104492
db_60diab7,54.75215935707092
db_60diab8,54.640552043914795
db_60diab9,54.883710622787476
db_60diab10,54.815303564071655
db_70diab1,55.0321991443634
db_70diab2,55.22630000114441
db_70diab3,55.12222194671631
db_70diab4,55.298086643218994
db_70diab5,55.064892530441284
db_70diab6,55.21093249320984
db_70diab7,54.76287484169006
db_70diab8,54.92879772186279
db_70diab9,54.893574953079224
db_70diab10,55.04454755783081
db_80diab1,57.00469756126404
db_80diab2,58.39516496658325
db_80diab3,55.59483218193054
db_80diab4,55.42951512336731
db_80diab5,55.5702908039093
db_80diab6,55.56902766227722
db_80diab7,55.33461880683899
db_80diab8,55.44188737869263
db_80diab9,55.882673501968384
db_80diab10,55.334187269210815
db_90diab1,56.48224973678589
db_90diab2,56.05092668533325
db_90diab3,55.72654628753662
db_90diab4,55.91732883453369
db_90diab5,55.635098695755005
db_90diab6,55.915313482284546
db_90diab7,55.95634150505066
db_90diab8,55.854570627212524
db_90diab9,55.68615984916687
db_90diab10,55.75067639350891
